/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05562.wav|ở lại hơn tiếng rồi cô đi siêu thị mua thêm đồ ăn về nấu .|ở lại hơn tiếng rồi cô đi siêu thị mua thêm đồ ăn về nấu .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12280.wav|trong cuộc thi các thí sinh chế biến nhiều món ăn khác nhau từ thịt chó .|trong cuộc thi các thí sinh chế biến nhiều món ăn khác nhau từ thịt chó .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01620_2.wav|nhóm người này nhanh chóng rời khỏi hiện trường .|nhóm người này nhanh chóng rời khỏi hiện trường .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12350.wav|cảnh đánh ghen trong phim thái tình yêu không có lỗi lỗi ở bạn thân .|cảnh đánh ghen trong phim thái tình yêu không có lỗi lỗi ở bạn thân .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01445_2.wav|tôi cũng không cảm giác được là mình bị thương cho đến khi được đưa đến bệnh viện .|tôi cũng không cảm giác được là mình bị thương cho đến khi được đưa đến bệnh viện .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05496.wav|một lợi ích nữa của phi tinh là trấn áp nguồn năng lượng xấu do hồ có thể ngăn nguồn năng lượng này từ các vị trí hung tinh .|một lợi ích nữa của phi tinh là trấn áp nguồn năng lượng xấu do hồ có thể ngăn nguồn năng lượng này từ các vị trí hung tinh .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_10417.wav|cùng với những cuộc chiến và những năm chung sống hòa bình xen kẽ đã diễn ra nhiều cuộc đấu trí trên nhiều lĩnh vực .|cùng với những cuộc chiến và những năm chung sống hòa bình xen kẽ đã diễn ra nhiều cuộc đấu trí trên nhiều lĩnh vực .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_13047.wav|quân mồ côi cha từ nhỏ nên sống với mẹ và bà nội .|quân mồ côi cha từ nhỏ nên sống với mẹ và bà nội .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03973.wav|một trong những mối lo thường trực của phái nữ là sự lão hóa đến quá nhanh .|một trong những mối lo thường trực của phái nữ là sự lão hóa đến quá nhanh .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03634.wav|đây là loại thuốc có khả năng giảm tỉ lệ thụ thai thành công ở cả nam giới và phụ nữ .|đây là loại thuốc có khả năng giảm tỉ lệ thụ thai thành công ở cả nam giới và phụ nữ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12526.wav|đây là kiểu tóc cô dâu đơn giản mang lại vẻ đẹp dịu dàng đằm thắm và hiện đại cho cô dâu trong ngày cưới .|đây là kiểu tóc cô dâu đơn giản mang lại vẻ đẹp dịu dàng đằm thắm và hiện đại cho cô dâu trong ngày cưới .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14611.wav|hà nội dịch vụ kiểm định hệ thống chống sét uy tín .|hà nội dịch vụ kiểm định hệ thống chống sét uy tín .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02293_2.wav|cẩm ly khóc vì thương phận đời đen bạc của anh .|cẩm ly khóc vì thương phận đời đen bạc của anh .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_11089.wav|luận văn thạc sĩ phân tích chất lượng dịch vụ hướng dẫn du lịch tại các di tích lịch sử văn hóa ở hà nội .|luận văn thạc sĩ phân tích chất lượng dịch vụ hướng dẫn du lịch tại các di tích lịch sử văn hóa ở hà nội .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08550.wav|và họ bắt người dân phải gọi là trung quốc để áp đặt và nhồi nhét tinh thần nô lệ vào đầu người việt qua ngôn ngữ .|và họ bắt người dân phải gọi là trung quốc để áp đặt và nhồi nhét tinh thần nô lệ vào đầu người việt qua ngôn ngữ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12549.wav|vì vậy người có tính tình nóng nảy thất thường dễ kích động cũng nên chọn ga gối theo màu sắc này để tinh thần được thư thái giảm căng thẳng .|vì vậy người có tính tình nóng nảy thất thường dễ kích động cũng nên chọn ga gối theo màu sắc này để tinh thần được thư thái giảm căng thẳng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06264.wav|chỉ phụ thuộc vào tác dụng của thuốc tê mà phụ thuộc vào tay nghề của bác sĩ phẫu thuật và trang thiết bị máy móc hỗ trợ .|chỉ phụ thuộc vào tác dụng của thuốc tê mà phụ thuộc vào tay nghề của bác sĩ phẫu thuật và trang thiết bị máy móc hỗ trợ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07415.wav|vinh nói nhà anh ở ngoại thành nhưng bố mẹ lao động chân tay nên gia cảnh cũng vất vả .|vinh nói nhà anh ở ngoại thành nhưng bố mẹ lao động chân tay nên gia cảnh cũng vất vả .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08757.wav|với thiết kế là giằng dưới thì dây cáp và ống dầu sẽ đều nằm ở dưới nên chiều cao của cầu sẽ ngắn lại so với loại cầu giằng trên .|với thiết kế là giằng dưới thì dây cáp và ống dầu sẽ đều nằm ở dưới nên chiều cao của cầu sẽ ngắn lại so với loại cầu giằng trên .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_10938.wav|xe ôm công nghệ thường đi chung theo nhóm để bảo vệ nhau .|xe ôm công nghệ thường đi chung theo nhóm để bảo vệ nhau .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_11194.wav|tôi chưa bao giờ nghĩ mình lại làm việc điên rồ như vậy nhưng khi chồng tự nhiên đưa ra tờ đơn ly hôn tôi muốn biết lý do là gì .|tôi chưa bao giờ nghĩ mình lại làm việc điên rồ như vậy nhưng khi chồng tự nhiên đưa ra tờ đơn ly hôn tôi muốn biết lý do là gì .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14330.wav|công bằng mà nói rất ít đội bóng ở châu âu đủ khả năng thực hiện những màn lội ngược dòng không tưởng như .|công bằng mà nói rất ít đội bóng ở châu âu đủ khả năng thực hiện những màn lội ngược dòng không tưởng như .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06956.wav|phần trình diễn của anh đã đem lại cho khán giả những phút giây kịch tính hấp dẫn .|phần trình diễn của anh đã đem lại cho khán giả những phút giây kịch tính hấp dẫn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14647.wav|chỉ những ứng viên đạt yêu cầu về hồ sơ sẽ được liên lạc bằng điện thoại mời đến phỏng vấn và nộp hồ sơ bản cứng .|chỉ những ứng viên đạt yêu cầu về hồ sơ sẽ được liên lạc bằng điện thoại mời đến phỏng vấn và nộp hồ sơ bản cứng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07848.wav|mối tình dang dở đó không thể có kết quả tốt nhưng để quên đi thì quá khó khăn chỉ có một cách là thay bằng bóng hình khác .|mối tình dang dở đó không thể có kết quả tốt nhưng để quên đi thì quá khó khăn chỉ có một cách là thay bằng bóng hình khác .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_09771.wav|bởi lãi mẹ đẻ lãi con rất nhanh tiền lãi không bao giờ ngủ không nghỉ ngày nào thậm chí cả ngày lễ .|bởi lãi mẹ đẻ lãi con rất nhanh tiền lãi không bao giờ ngủ không nghỉ ngày nào thậm chí cả ngày lễ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07595.wav|thủ dâm là hành vi tự mình tiến hành sướng bằng cách kích thích các vùng nhạy cảm trên cơ thể để thỏa mãn nhu cầu tình dục .|thủ dâm là hành vi tự mình tiến hành sướng bằng cách kích thích các vùng nhạy cảm trên cơ thể để thỏa mãn nhu cầu tình dục .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_13914.wav|cách làm giá đỗ bằng chai nhựa vừa dễ dàng nhanh chóng lại rất an toàn mà không hề tốn kém bạn có thể thực hiện ngay tại nhà .|cách làm giá đỗ bằng chai nhựa vừa dễ dàng nhanh chóng lại rất an toàn mà không hề tốn kém bạn có thể thực hiện ngay tại nhà .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12347.wav|anh đã nhanh chóng nhận được sự chú ý của khán giả qua các vai diễn trong các bộ phim như .|anh đã nhanh chóng nhận được sự chú ý của khán giả qua các vai diễn trong các bộ phim như .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06802.wav|dầu có độ cay nồng nhẹ sẽ đánh tan gàu và kích thích chân tóc để tóc mọc nhanh và khoẻ hơn .|dầu có độ cay nồng nhẹ sẽ đánh tan gàu và kích thích chân tóc để tóc mọc nhanh và khoẻ hơn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06140_3.wav|bị bánh xe sau bên trái cán lên người .|bị bánh xe sau bên trái cán lên người .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00832_1.wav|họ bảo không coi chồng tôi là con .|họ bảo không coi chồng tôi là con .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08955.wav|từ đó trong bút ký hay tiểu thuyết người thời đường kể chuyện phụ nữ hành hiệp nhắc lại không hết .|từ đó trong bút ký hay tiểu thuyết người thời đường kể chuyện phụ nữ hành hiệp nhắc lại không hết .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07323.wav|nếu chỉ ăn sáng sẽ không thể bổ sung lượng nước đã thiếu hụt .|nếu chỉ ăn sáng sẽ không thể bổ sung lượng nước đã thiếu hụt .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03363.wav|nhắc đến thực tập mọi người sẽ lập tức rùng mình nghĩ ngay đến những ngày tháng làm sấp mặt với mức lương bèo bọt hoặc thậm chí là không công .|nhắc đến thực tập mọi người sẽ lập tức rùng mình nghĩ ngay đến những ngày tháng làm sấp mặt với mức lương bèo bọt hoặc thậm chí là không công .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01547_2.wav|sờ mó vào các vị trí nhạy cảm trên cơ thể các em học sinh .|sờ mó vào các vị trí nhạy cảm trên cơ thể các em học sinh .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01709.wav|cậu ấy hội tụ đủ mọi yếu tố để trở thành ngôi sao lớn .|cậu ấy hội tụ đủ mọi yếu tố để trở thành ngôi sao lớn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12707.wav|trà ngọc hằng đi chùa sám hối sau khi bị ném đá vì làm người thứ ba .|trà ngọc hằng đi chùa sám hối sau khi bị ném đá vì làm người thứ ba .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03550_1.wav|ngoài ra .|ngoài ra .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14078.wav|gặp mẹ trong trại giam ân khóc xin lỗi tôi vì không nhớ gì cả cũng không biết tại sao lại đánh mẹ .|gặp mẹ trong trại giam ân khóc xin lỗi tôi vì không nhớ gì cả cũng không biết tại sao lại đánh mẹ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_10634.wav|nơi đây còn được nhấn nhá bởi những chiếc ghế bành nhiều màu sắc và chiếc bàn trà tròn nhỏ vô cùng dễ thương .|nơi đây còn được nhấn nhá bởi những chiếc ghế bành nhiều màu sắc và chiếc bàn trà tròn nhỏ vô cùng dễ thương .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07085.wav|chẳng có bà mẹ nào ghét bỏ con cái họ nghiêm khắc chẳng qua vì muốn bạn tốt hơn mỗi .|chẳng có bà mẹ nào ghét bỏ con cái họ nghiêm khắc chẳng qua vì muốn bạn tốt hơn mỗi .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06814.wav|biết sơn tùng m thành phố đẹp trai nhưng ảnh chụp trộm lại như thế này đây .|biết sơn tùng m thành phố đẹp trai nhưng ảnh chụp trộm lại như thế này đây .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04520_2.wav|chất độc hại được đưa trực tiếp vào cơ thể .|chất độc hại được đưa trực tiếp vào cơ thể .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03357_2.wav|hai ông già đã gặp phải bao nhiêu khó khăn .|hai ông già đã gặp phải bao nhiêu khó khăn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_13348.wav|nếu thực hiện nhổ răng cấm các răng sẽ rất dễ xô lệch và khi ăn nhai sẽ cực kỳ khó khăn .|nếu thực hiện nhổ răng cấm các răng sẽ rất dễ xô lệch và khi ăn nhai sẽ cực kỳ khó khăn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01535_4.wav|bao giờ xuất hiện thì nàng không sao biết được .|bao giờ xuất hiện thì nàng không sao biết được .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14871.wav|sản phẩm có chỉ số chống nắng cao lại chứa chiết xuất trà xanh vi ta min c và khả năng chống thấm nước .|sản phẩm có chỉ số chống nắng cao lại chứa chiết xuất trà xanh vi ta min c và khả năng chống thấm nước .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02339_2.wav|huy du .|huy du .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14757.wav|ở bảng chọn tiếp theo bấm vào dòng trên màn hình khóa và thiết lập không hiển thị thông báo .|ở bảng chọn tiếp theo bấm vào dòng trên màn hình khóa và thiết lập không hiển thị thông báo .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03565_4.wav|là dòng máy cắt thịt giá rẻ phù hợp với tất cả mọi người .|là dòng máy cắt thịt giá rẻ phù hợp với tất cả mọi người .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_09051.wav|dự kiến sau một năm từ lúc chuyển về vườn ươm đơn vị chăm sóc sẽ trả lại cho thành phố để thực hiện các dự án quy hoạch .|dự kiến sau một năm từ lúc chuyển về vườn ươm đơn vị chăm sóc sẽ trả lại cho thành phố để thực hiện các dự án quy hoạch .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00957.wav|đeo nhẫn không quá khiến bạn vướng víu trong mọi chuyển động kể cả đi bơi .|đeo nhẫn không quá khiến bạn vướng víu trong mọi chuyển động kể cả đi bơi .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08206.wav|tình cảm đó có đáng để phụ nữ một lần nữa tin tưởng hay trân trọng nữa không .|tình cảm đó có đáng để phụ nữ một lần nữa tin tưởng hay trân trọng nữa không .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06685.wav|tiếp tục nâng cao kỷ luật kỷ cương hành chính trong toàn hệ thống các cấp hội .|tiếp tục nâng cao kỷ luật kỷ cương hành chính trong toàn hệ thống các cấp hội .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_09730.wav|taxi truyền thống đang phải cạnh tranh quyết liệt với taxi công nghệ .|taxi truyền thống đang phải cạnh tranh quyết liệt với taxi công nghệ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01376_1.wav|nếu vấn đề này chúng ta làm không quyết liệt .|nếu vấn đề này chúng ta làm không quyết liệt .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00672_2.wav|phải thay toàn bộ đường dây .|phải thay toàn bộ đường dây .
